Date,Country,Migration State,Arrivals,Arrivals: Gender Male,Arrivals: Gender Female
1/02/2023,Lebanon,Kelantan,0,0,0
1/02/2023,Lebanon,Pahang,0,0,0
1/02/2023,Lebanon,Perak,0,0,0
1/02/2023,Lebanon,Perlis,0,0,0
1/02/2023,Lebanon,Pulau Pinang,3,3,0
1/02/2023,Lebanon,Sabah,0,0,0
1/02/2023,Lebanon,Sarawak,2,2,0
1/02/2023,Lebanon,Selangor,217,134,83
1/02/2023,Lebanon,W.P. Labuan,0,0,0
1/02/2023,Liberia,Johor,2,0,2
1/02/2023,Liberia,Kedah,0,0,0
1/02/2023,Liberia,Sabah,0,0,0
1/02/2023,Liberia,Sarawak,0,0,0
1/02/2023,Liberia,Selangor,5,4,1
1/02/2023,Libya,Johor,2,1,1
1/02/2023,Libya,Kedah,1,1,0
1/02/2023,Libya,Perlis,0,0,0
1/02/2023,Libya,Pulau Pinang,0,0,0
1/02/2023,Libya,Sabah,0,0,0
1/02/2023,Libya,Sarawak,12,7,5
1/02/2023,Libya,Selangor,264,169,95
1/02/2023,Saint Lucia,Johor,7,5,2
1/02/2023,Saint Lucia,Kedah,0,0,0
1/02/2023,Saint Lucia,Pulau Pinang,1,1,0
1/02/2023,Saint Lucia,Sarawak,0,0,0
1/02/2023,Saint Lucia,Selangor,3,2,1
1/02/2023,Liechtenstein,Johor,0,0,0
1/02/2023,Liechtenstein,Kedah,1,0,1
1/02/2023,Liechtenstein,Perlis,0,0,0
1/02/2023,Liechtenstein,Pulau Pinang,1,1,0
1/02/2023,Liechtenstein,Sabah,0,0,0
1/02/2023,Liechtenstein,Sarawak,0,0,0
1/02/2023,Liechtenstein,Selangor,3,0,3
1/02/2023,LKA,Johor,808,552,256
1/02/2023,LKA,Kedah,13,9,4
1/02/2023,LKA,Kelantan,0,0,0
1/02/2023,LKA,Melaka,0,0,0
1/02/2023,LKA,Pahang,0,0,0
1/02/2023,LKA,Perak,2,2,0
1/02/2023,LKA,Perlis,1,1,0
1/02/2023,LKA,Pulau Pinang,19,16,3
1/02/2023,LKA,Sabah,3,2,1
1/02/2023,LKA,Sarawak,14,10,4
1/02/2023,LKA,Selangor,3096,2011,1085
1/02/2023,LKA,W.P. Labuan,0,0,0
1/02/2023,Lesotho,Johor,0,0,0
1/02/2023,Lesotho,Kedah,0,0,0
1/02/2023,Lesotho,Pulau Pinang,0,0,0
1/02/2023,Lesotho,Sarawak,0,0,0
1/02/2023,Lesotho,Selangor,4,2,2
1/02/2023,Lithuania,Johor,99,46,53
1/02/2023,Lithuania,Kedah,99,48,51
1/02/2023,Lithuania,Kelantan,0,0,0
1/02/2023,Lithuania,Pahang,0,0,0
1/02/2023,Lithuania,Perak,6,2,4
1/02/2023,Lithuania,Perlis,11,7,4
1/02/2023,Lithuania,Pulau Pinang,22,12,10
1/02/2023,Lithuania,Sabah,6,3,3
1/02/2023,Lithuania,Sarawak,12,6,6
1/02/2023,Lithuania,Selangor,475,233,242
1/02/2023,Lithuania,W.P. Labuan,6,3,3
1/02/2023,Luxembourg,Johor,8,6,2
1/02/2023,Luxembourg,Kedah,0,0,0
1/02/2023,Luxembourg,Kelantan,0,0,0
1/02/2023,Luxembourg,Perak,0,0,0
1/02/2023,Luxembourg,Perlis,0,0,0
1/02/2023,Luxembourg,Pulau Pinang,4,1,3
1/02/2023,Luxembourg,Sabah,0,0,0
1/02/2023,Luxembourg,Sarawak,0,0,0
1/02/2023,Luxembourg,Selangor,36,26,10
1/02/2023,Latvia,Johor,54,25,29
1/02/2023,Latvia,Kedah,27,10,17
1/02/2023,Latvia,Kelantan,1,0,1
1/02/2023,Latvia,Pahang,0,0,0
1/02/2023,Latvia,Perak,0,0,0
1/02/2023,Latvia,Perlis,3,1,2
1/02/2023,Latvia,Pulau Pinang,6,2,4
1/02/2023,Latvia,Sabah,1,0,1
1/02/2023,Latvia,Sarawak,18,5,13
1/02/2023,Latvia,Selangor,199,92,107
1/02/2023,Latvia,W.P. Labuan,7,0,7
1/02/2023,Macao,Johor,0,0,0
1/02/2023,Macao,Pahang,0,0,0
1/02/2023,Macao,Perak,2,0,2
1/02/2023,Macao,Selangor,1,0,1
1/02/2023,Macao,W.P. Labuan,0,0,0
1/02/2023,Morocco,Johor,71,51,20
1/02/2023,Morocco,Kedah,7,5,2
1/02/2023,Morocco,Kelantan,0,0,0
1/02/2023,Morocco,Melaka,0,0,0
1/02/2023,Morocco,Pahang,0,0,0
1/02/2023,Morocco,Perak,0,0,0
1/02/2023,Morocco,Perlis,3,3,0
1/02/2023,Morocco,Pulau Pinang,15,12,3
1/02/2023,Morocco,Sabah,1,1,0
1/02/2023,Morocco,Sarawak,2,2,0
1/02/2023,Morocco,Selangor,637,349,288
1/02/2023,Morocco,W.P. Labuan,2,2,0
1/02/2023,Monaco,Johor,2,2,0
1/02/2023,Monaco,Kedah,2,1,1
1/02/2023,Monaco,Sabah,0,0,0
1/02/2023,Monaco,Selangor,4,2,2
1/02/2023,"Moldova, Republic of",Johor,2,1,1
1/02/2023,"Moldova, Republic of",Kedah,3,1,2
1/02/2023,"Moldova, Republic of",Kelantan,0,0,0
1/02/2023,"Moldova, Republic of",Negeri Sembilan,0,0,0
1/02/2023,"Moldova, Republic of",Perlis,0,0,0
1/02/2023,"Moldova, Republic of",Pulau Pinang,1,1,0
1/02/2023,"Moldova, Republic of",Sabah,0,0,0
1/02/2023,"Moldova, Republic of",Sarawak,0,0,0
1/02/2023,"Moldova, Republic of",Selangor,42,20,22
1/02/2023,Madagascar,Johor,11,6,5
1/02/2023,Madagascar,Kedah,0,0,0
1/02/2023,Madagascar,Perak,0,0,0
1/02/2023,Madagascar,Perlis,0,0,0
1/02/2023,Madagascar,Pulau Pinang,1,0,1
1/02/2023,Madagascar,Sabah,0,0,0
1/02/2023,Madagascar,Sarawak,0,0,0
1/02/2023,Madagascar,Selangor,19,6,13
1/02/2023,Maldives,Johor,121,63,58
1/02/2023,Maldives,Kedah,2,1,1
1/02/2023,Maldives,Kelantan,0,0,0
1/02/2023,Maldives,Perak,0,0,0
1/02/2023,Maldives,Perlis,0,0,0
1/02/2023,Maldives,Pulau Pinang,1,1,0
1/02/2023,Maldives,Sabah,1,1,0
1/02/2023,Maldives,Sarawak,1,0,1
1/02/2023,Maldives,Selangor,1681,914,767
1/02/2023,Mexico,Johor,105,55,50
1/02/2023,Mexico,Kedah,11,7,4
1/02/2023,Mexico,Kelantan,0,0,0
1/02/2023,Mexico,Pahang,0,0,0
1/02/2023,Mexico,Perak,0,0,0
1/02/2023,Mexico,Perlis,3,2,1
1/02/2023,Mexico,Pulau Pinang,20,14,6
1/02/2023,Mexico,Sabah,4,1,3
1/02/2023,Mexico,Sarawak,1,1,0
1/02/2023,Mexico,Selangor,383,205,178
1/02/2023,Mexico,W.P. Labuan,0,0,0
1/02/2023,Marshall Islands,Johor,0,0,0
1/02/2023,Marshall Islands,Kedah,0,0,0
1/02/2023,Marshall Islands,Perak,0,0,0
1/02/2023,Marshall Islands,Pulau Pinang,0,0,0
1/02/2023,Marshall Islands,Sabah,0,0,0
1/02/2023,Marshall Islands,Selangor,2,2,0
1/02/2023,North Macedonia,Johor,4,2,2
1/02/2023,North Macedonia,Kedah,0,0,0
1/02/2023,North Macedonia,Perak,0,0,0
1/02/2023,North Macedonia,Pulau Pinang,0,0,0
1/02/2023,North Macedonia,Sabah,0,0,0
1/02/2023,North Macedonia,Sarawak,1,0,1
1/02/2023,North Macedonia,Selangor,22,14,8
1/02/2023,Mali,Johor,3,3,0
1/02/2023,Mali,Sabah,0,0,0
1/02/2023,Mali,Selangor,3,1,2
1/02/2023,Malta,Johor,13,9,4
1/02/2023,Malta,Kedah,5,3,2
1/02/2023,Malta,Kelantan,0,0,0
1/02/2023,Malta,Perak,0,0,0
1/02/2023,Malta,Perlis,1,1,0
1/02/2023,Malta,Pulau Pinang,2,1,1
1/02/2023,Malta,Sabah,0,0,0
1/02/2023,Malta,Sarawak,0,0,0
1/02/2023,Malta,Selangor,35,23,12
1/02/2023,Malta,W.P. Labuan,0,0,0
1/02/2023,Myanmar,Johor,2968,923,2045
1/02/2023,Myanmar,Kedah,31,2,29
1/02/2023,Myanmar,Kelantan,1,0,1
1/02/2023,Myanmar,Negeri Sembilan,0,0,0
1/02/2023,Myanmar,Pahang,0,0,0
1/02/2023,Myanmar,Perak,21,9,12
1/02/2023,Myanmar,Perlis,3,0,3
1/02/2023,Myanmar,Pulau Pinang,149,79,70
1/02/2023,Myanmar,Sabah,8,1,7
1/02/2023,Myanmar,Sarawak,77,35,42
1/02/2023,Myanmar,Selangor,7233,5164,2069
1/02/2023,Myanmar,Terengganu,0,0,0
1/02/2023,Myanmar,W.P. Labuan,3,2,1
1/02/2023,Montenegro,Johor,1,1,0
1/02/2023,Montenegro,Kedah,0,0,0
1/02/2023,Montenegro,Pulau Pinang,0,0,0
1/02/2023,Montenegro,Sabah,1,1,0
1/02/2023,Montenegro,Sarawak,0,0,0
1/02/2023,Montenegro,Selangor,7,6,1
1/02/2023,Mongolia,Johor,167,73,94
1/02/2023,Mongolia,Kedah,12,5,7
1/02/2023,Mongolia,Kelantan,0,0,0
1/02/2023,Mongolia,Perak,0,0,0
1/02/2023,Mongolia,Perlis,18,13,5
1/02/2023,Mongolia,Pulau Pinang,6,2,4
1/02/2023,Mongolia,Sabah,0,0,0
1/02/2023,Mongolia,Sarawak,0,0,0
1/02/2023,Mongolia,Selangor,446,162,284
1/02/2023,Northern Mariana Islands,Selangor,0,0,0
1/02/2023,Mozambique,Johor,1,1,0
1/02/2023,Mozambique,Kedah,0,0,0
1/02/2023,Mozambique,Perak,0,0,0
1/02/2023,Mozambique,Pulau Pinang,0,0,0
1/02/2023,Mozambique,Sabah,0,0,0
1/02/2023,Mozambique,Sarawak,1,1,0
1/02/2023,Mozambique,Selangor,11,6,5
1/02/2023,Mauritania,Johor,0,0,0
1/02/2023,Mauritania,Kedah,0,0,0
1/02/2023,Mauritania,Pulau Pinang,0,0,0
1/02/2023,Mauritania,Sabah,0,0,0
1/02/2023,Mauritania,Sarawak,0,0,0
1/02/2023,Mauritania,Selangor,14,11,3
1/02/2023,Mauritius,Johor,92,55,37
1/02/2023,Mauritius,Kedah,4,4,0
1/02/2023,Mauritius,Kelantan,0,0,0
1/02/2023,Mauritius,Pahang,0,0,0
1/02/2023,Mauritius,Perak,4,2,2
1/02/2023,Mauritius,Perlis,2,2,0
1/02/2023,Mauritius,Pulau Pinang,6,4,2
1/02/2023,Mauritius,Sabah,5,2,3
1/02/2023,Mauritius,Sarawak,1,0,1
1/02/2023,Mauritius,Selangor,1064,522,542
1/02/2023,Malawi,Johor,0,0,0
1/02/2023,Malawi,Pulau Pinang,0,0,0
1/02/2023,Malawi,Sabah,0,0,0
1/02/2023,Malawi,Sarawak,0,0,0
1/02/2023,Malawi,Selangor,17,9,8
1/02/2023,Mayotte,Selangor,0,0,0
1/02/2023,Namibia,Johor,0,0,0
1/02/2023,Namibia,Kedah,0,0,0
1/02/2023,Namibia,Perak,0,0,0
1/02/2023,Namibia,Perlis,0,0,0
1/02/2023,Namibia,Pulau Pinang,0,0,0
1/02/2023,Namibia,Sabah,0,0,0
1/02/2023,Namibia,Sarawak,0,0,0
1/02/2023,Namibia,Selangor,19,10,9
1/02/2023,New Caledonia,Selangor,0,0,0
1/02/2023,Niger,Johor,0,0,0
1/02/2023,Niger,Sabah,0,0,0
1/02/2023,Niger,Selangor,1,0,1
1/02/2023,Nigeria,Johor,20,19,1
1/02/2023,Nigeria,Kedah,0,0,0
1/02/2023,Nigeria,Perlis,0,0,0
1/02/2023,Nigeria,Pulau Pinang,1,1,0
1/02/2023,Nigeria,Sabah,0,0,0
1/02/2023,Nigeria,Sarawak,11,5,6
1/02/2023,Nigeria,Selangor,374,295,79
1/02/2023,Nicaragua,Johor,1,0,1
1/02/2023,Nicaragua,Kedah,1,0,1
1/02/2023,Nicaragua,Pulau Pinang,0,0,0
1/02/2023,Nicaragua,Sabah,0,0,0
1/02/2023,Nicaragua,Selangor,7,7,0
1/02/2023,Netherlands,Johor,856,569,287
1/02/2023,Netherlands,Kedah,449,228,221
1/02/2023,Netherlands,Kelantan,0,0,0
1/02/2023,Netherlands,Melaka,4,3,1
1/02/2023,Netherlands,Negeri Sembilan,0,0,0
1/02/2023,Netherlands,Pahang,1,0,1
1/02/2023,Netherlands,Perak,13,7,6
1/02/2023,Netherlands,Perlis,67,44,23
1/02/2023,Netherlands,Pulau Pinang,202,123,79
1/02/2023,Netherlands,Sabah,87,51,36
1/02/2023,Netherlands,Sarawak,152,102,50
1/02/2023,Netherlands,Selangor,3340,2014,1326
1/02/2023,Netherlands,Terengganu,0,0,0
1/02/2023,Netherlands,W.P. Labuan,9,4,5
1/02/2023,Norway,Johor,146,88,58
1/02/2023,Norway,Kedah,119,57,62
1/02/2023,Norway,Kelantan,17,9,8
1/02/2023,Norway,Melaka,0,0,0
1/02/2023,Norway,Pahang,0,0,0
1/02/2023,Norway,Perak,2,1,1
1/02/2023,Norway,Perlis,15,7,8
1/02/2023,Norway,Pulau Pinang,33,18,15
1/02/2023,Norway,Sabah,3,1,2
1/02/2023,Norway,Sarawak,38,26,12
1/02/2023,Norway,Selangor,668,398,270
1/02/2023,Norway,W.P. Labuan,0,0,0
1/02/2023,Nepal,Johor,400,295,105
1/02/2023,Nepal,Kedah,2,1,1
1/02/2023,Nepal,Pahang,0,0,0
1/02/2023,Nepal,Perak,0,0,0
1/02/2023,Nepal,Perlis,0,0,0
1/02/2023,Nepal,Pulau Pinang,24,22,2
1/02/2023,Nepal,Sabah,0,0,0
1/02/2023,Nepal,Sarawak,173,111,62
1/02/2023,Nepal,Selangor,17521,16869,652
1/02/2023,Nepal,W.P. Labuan,28,25,3
1/02/2023,Nauru,Johor,0,0,0
1/02/2023,Nauru,Pulau Pinang,0,0,0
1/02/2023,Nauru,Selangor,0,0,0
1/02/2023,New Zealand,Johor,562,342,220
1/02/2023,New Zealand,Kedah,72,46,26
1/02/2023,New Zealand,Kelantan,1,1,0
1/02/2023,New Zealand,Melaka,1,1,0
1/02/2023,New Zealand,Negeri Sembilan,0,0,0
1/02/2023,New Zealand,Pahang,0,0,0
1/02/2023,New Zealand,Perak,13,8,5
1/02/2023,New Zealand,Perlis,31,18,13
1/02/2023,New Zealand,Pulau Pinang,128,69,59
1/02/2023,New Zealand,Sabah,42,20,22
1/02/2023,New Zealand,Sarawak,87,42,45
1/02/2023,New Zealand,Selangor,1997,1209,788
1/02/2023,New Zealand,Terengganu,0,0,0
1/02/2023,New Zealand,W.P. Labuan,4,3,1
1/02/2023,Oman,Johor,19,11,8
1/02/2023,Oman,Kedah,3,2,1
1/02/2023,Oman,Kelantan,0,0,0
1/02/2023,Oman,Melaka,0,0,0
1/02/2023,Oman,Perak,0,0,0
1/02/2023,Oman,Perlis,0,0,0
1/02/2023,Oman,Pulau Pinang,6,3,3
1/02/2023,Oman,Sabah,0,0,0
1/02/2023,Oman,Sarawak,16,5,11
1/02/2023,Oman,Selangor,726,435,291
1/02/2023,Pakistan,Johor,687,522,165
1/02/2023,Pakistan,Kedah,38,28,10
1/02/2023,Pakistan,Kelantan,7,7,0
1/02/2023,Pakistan,Melaka,0,0,0
1/02/2023,Pakistan,Negeri Sembilan,0,0,0
1/02/2023,Pakistan,Pahang,0,0,0
1/02/2023,Pakistan,Perak,49,48,1
1/02/2023,Pakistan,Perlis,36,35,1
1/02/2023,Pakistan,Pulau Pinang,82,76,6
1/02/2023,Pakistan,Sabah,15,11,4
1/02/2023,Pakistan,Sarawak,123,95,28
1/02/2023,Pakistan,Selangor,12934,11788,1146
1/02/2023,Pakistan,W.P. Labuan,1,1,0
1/02/2023,Panama,Johor,2,1,1
1/02/2023,Panama,Kedah,0,0,0
1/02/2023,Panama,Perak,0,0,0
1/02/2023,Panama,Perlis,0,0,0
1/02/2023,Panama,Pulau Pinang,1,1,0
1/02/2023,Panama,Sabah,0,0,0
1/02/2023,Panama,Sarawak,0,0,0
1/02/2023,Panama,Selangor,44,18,26
1/02/2023,Peru,Johor,51,30,21
1/02/2023,Peru,Kedah,9,3,6
1/02/2023,Peru,Kelantan,0,0,0
1/02/2023,Peru,Pahang,0,0,0
1/02/2023,Peru,Perak,0,0,0
1/02/2023,Peru,Perlis,0,0,0
1/02/2023,Peru,Pulau Pinang,1,0,1
1/02/2023,Peru,Sabah,0,0,0
1/02/2023,Peru,Sarawak,0,0,0
1/02/2023,Peru,Selangor,69,38,31
1/02/2023,Peru,W.P. Labuan,0,0,0
1/02/2023,Philippines,Johor,15098,5021,10077
1/02/2023,Philippines,Kedah,456,154,302
1/02/2023,Philippines,Kelantan,27,17,10
1/02/2023,Philippines,Melaka,0,0,0
1/02/2023,Philippines,Negeri Sembilan,0,0,0
1/02/2023,Philippines,Pahang,12,11,1
1/02/2023,Philippines,Perak,92,37,55
1/02/2023,Philippines,Perlis,53,14,39
1/02/2023,Philippines,Pulau Pinang,417,150,267
1/02/2023,Philippines,Sabah,1261,624,637
1/02/2023,Philippines,Sarawak,2303,916,1387
1/02/2023,Philippines,Selangor,11651,4886,6765
1/02/2023,Philippines,Terengganu,0,0,0
1/02/2023,Philippines,W.P. Labuan,79,22,57
1/02/2023,Palau,Johor,0,0,0
1/02/2023,Palau,Pulau Pinang,0,0,0
1/02/2023,Palau,Selangor,4,1,3
1/02/2023,Papua New Guinea,Johor,7,5,2
1/02/2023,Papua New Guinea,Kedah,0,0,0
1/02/2023,Papua New Guinea,Kelantan,0,0,0
1/02/2023,Papua New Guinea,Perak,0,0,0
1/02/2023,Papua New Guinea,Pulau Pinang,4,4,0
1/02/2023,Papua New Guinea,Sabah,1,0,1
1/02/2023,Papua New Guinea,Sarawak,6,1,5
1/02/2023,Papua New Guinea,Selangor,49,32,17
1/02/2023,Poland,Johor,675,309,366
1/02/2023,Poland,Kedah,327,159,168
1/02/2023,Poland,Kelantan,1,1,0
1/02/2023,Poland,Melaka,0,0,0
1/02/2023,Poland,Negeri Sembilan,0,0,0
1/02/2023,Poland,Pahang,0,0,0
1/02/2023,Poland,Perak,0,0,0
1/02/2023,Poland,Perlis,44,24,20
1/02/2023,Poland,Pulau Pinang,69,41,28
1/02/2023,Poland,Sabah,19,9,10
1/02/2023,Poland,Sarawak,41,18,23
1/02/2023,Poland,Selangor,1394,766,628
1/02/2023,Poland,Terengganu,0,0,0
1/02/2023,Poland,W.P. Labuan,3,2,1
1/02/2023,"North Korea, Democratic People's Republic of",Selangor,0,0,0
1/02/2023,Portugal,Johor,133,73,60
1/02/2023,Portugal,Kedah,58,30,28
1/02/2023,Portugal,Kelantan,0,0,0
1/02/2023,Portugal,Melaka,0,0,0
1/02/2023,Portugal,Pahang,0,0,0
1/02/2023,Portugal,Perak,2,1,1
1/02/2023,Portugal,Perlis,9,4,5
1/02/2023,Portugal,Pulau Pinang,29,17,12
1/02/2023,Portugal,Sabah,15,10,5
1/02/2023,Portugal,Sarawak,13,6,7
1/02/2023,Portugal,Selangor,542,316,226
1/02/2023,Portugal,W.P. Labuan,2,1,1
1/02/2023,Paraguay,Johor,10,8,2
1/02/2023,Paraguay,Kedah,0,0,0
1/02/2023,Paraguay,Perak,0,0,0
1/02/2023,Paraguay,Perlis,0,0,0
1/02/2023,Paraguay,Pulau Pinang,0,0,0
1/02/2023,Paraguay,Sabah,0,0,0
1/02/2023,Paraguay,Sarawak,0,0,0
1/02/2023,Paraguay,Selangor,8,4,4
1/02/2023,"Palestine, State of",Johor,7,7,0
1/02/2023,"Palestine, State of",Kedah,1,1,0
1/02/2023,"Palestine, State of",Kelantan,0,0,0
1/02/2023,"Palestine, State of",Melaka,0,0,0
1/02/2023,"Palestine, State of",Perak,0,0,0
1/02/2023,"Palestine, State of",Perlis,0,0,0
1/02/2023,"Palestine, State of",Pulau Pinang,0,0,0
1/02/2023,"Palestine, State of",Sabah,0,0,0
1/02/2023,"Palestine, State of",Sarawak,1,1,0
1/02/2023,"Palestine, State of",Selangor,241,171,70
1/02/2023,Qatar,Johor,8,7,1
1/02/2023,Qatar,Kedah,0,0,0
1/02/2023,Qatar,Perlis,0,0,0
1/02/2023,Qatar,Pulau Pinang,0,0,0
1/02/2023,Qatar,Sabah,0,0,0
1/02/2023,Qatar,Sarawak,0,0,0
1/02/2023,Qatar,Selangor,121,77,44
1/02/2023,Réunion,Johor,0,0,0
1/02/2023,Réunion,Sarawak,0,0,0
1/02/2023,Romania,Johor,137,77,60
1/02/2023,Romania,Kedah,92,45,47
1/02/2023,Romania,Kelantan,1,1,0
1/02/2023,Romania,Negeri Sembilan,0,0,0
1/02/2023,Romania,Pahang,1,1,0
1/02/2023,Romania,Perak,1,0,1
1/02/2023,Romania,Perlis,11,6,5
1/02/2023,Romania,Pulau Pinang,31,14,17
1/02/2023,Romania,Sabah,4,2,2
1/02/2023,Romania,Sarawak,5,5,0
1/02/2023,Romania,Selangor,558,299,259
1/02/2023,Romania,W.P. Labuan,0,0,0
1/02/2023,Russian Federation (Russia),Johor,334,182,152
1/02/2023,Russian Federation (Russia),Kedah,660,347,313
1/02/2023,Russian Federation (Russia),Kelantan,99,52,47
1/02/2023,Russian Federation (Russia),Melaka,4,2,2
1/02/2023,Russian Federation (Russia),Negeri Sembilan,0,0,0
1/02/2023,Russian Federation (Russia),Pahang,0,0,0
1/02/2023,Russian Federation (Russia),Perak,10,6,4
1/02/2023,Russian Federation (Russia),Perlis,808,451,357
1/02/2023,Russian Federation (Russia),Pulau Pinang,281,156,125
1/02/2023,Russian Federation (Russia),Sabah,43,18,25
1/02/2023,Russian Federation (Russia),Sarawak,75,36,39
1/02/2023,Russian Federation (Russia),Selangor,13648,7048,6600
1/02/2023,Russian Federation (Russia),W.P. Labuan,14,7,7
1/02/2023,Rwanda,Johor,0,0,0
1/02/2023,Rwanda,Kedah,0,0,0
1/02/2023,Rwanda,Pulau Pinang,0,0,0
1/02/2023,Rwanda,Selangor,7,2,5
1/02/2023,Saudi Arabia,Johor,106,68,38
1/02/2023,Saudi Arabia,Kedah,4,3,1
1/02/2023,Saudi Arabia,Kelantan,8,4,4
1/02/2023,Saudi Arabia,Melaka,0,0,0
1/02/2023,Saudi Arabia,Perak,0,0,0
1/02/2023,Saudi Arabia,Perlis,4,4,0
1/02/2023,Saudi Arabia,Pulau Pinang,7,5,2
1/02/2023,Saudi Arabia,Sabah,3,3,0
1/02/2023,Saudi Arabia,Sarawak,9,9,0
1/02/2023,Saudi Arabia,Selangor,2178,1341,837
1/02/2023,Saudi Arabia,W.P. Labuan,0,0,0
1/02/2023,Sudan,Johor,5,4,1
1/02/2023,Sudan,Kedah,0,0,0
1/02/2023,Sudan,Kelantan,0,0,0
1/02/2023,Sudan,Perlis,0,0,0
1/02/2023,Sudan,Pulau Pinang,0,0,0
1/02/2023,Sudan,Sabah,0,0,0
1/02/2023,Sudan,Sarawak,5,4,1
1/02/2023,Sudan,Selangor,927,536,391
1/02/2023,Sudan,W.P. Labuan,0,0,0
1/02/2023,Senegal,Johor,0,0,0
1/02/2023,Senegal,Kedah,0,0,0
1/02/2023,Senegal,Kelantan,0,0,0
1/02/2023,Senegal,Perak,0,0,0
1/02/2023,Senegal,Perlis,0,0,0
1/02/2023,Senegal,Pulau Pinang,0,0,0
1/02/2023,Senegal,Sabah,0,0,0
1/02/2023,Senegal,Sarawak,0,0,0
1/02/2023,Senegal,Selangor,30,15,15
1/02/2023,Singapore,Johor,881960,518353,363607
1/02/2023,Singapore,Kedah,2844,1570,1274
1/02/2023,Singapore,Kelantan,43,28,15
1/02/2023,Singapore,Melaka,13,6,7
1/02/2023,Singapore,Negeri Sembilan,0,0,0
1/02/2023,Singapore,Pahang,165,85,80
1/02/2023,Singapore,Perak,4255,1968,2287
1/02/2023,Singapore,Perlis,155,99,56
1/02/2023,Singapore,Pulau Pinang,11326,5887,5439
1/02/2023,Singapore,Sabah,1957,1089,868
1/02/2023,Singapore,Sarawak,3166,1751,1415
1/02/2023,Singapore,Selangor,33742,17638,16104
1/02/2023,Singapore,Terengganu,0,0,0
1/02/2023,Singapore,W.P. Labuan,7,6,1
1/02/2023,South Georgia and the South Sandwich Islands,Johor,0,0,0
1/02/2023,South Georgia and the South Sandwich Islands,Sabah,0,0,0
1/02/2023,South Georgia and the South Sandwich Islands,Selangor,0,0,0
1/02/2023,Saint Helena,Sarawak,0,0,0
1/02/2023,Solomon Islands,Johor,0,0,0
1/02/2023,Solomon Islands,Perlis,0,0,0
1/02/2023,Solomon Islands,Pulau Pinang,0,0,0
1/02/2023,Solomon Islands,Sabah,0,0,0
1/02/2023,Solomon Islands,Sarawak,2,1,1
1/02/2023,Solomon Islands,Selangor,0,0,0
1/02/2023,Solomon Islands,W.P. Labuan,0,0,0
1/02/2023,Sierra Leone,Johor,6,3,3
1/02/2023,Sierra Leone,Kedah,0,0,0
1/02/2023,Sierra Leone,Perak,0,0,0
1/02/2023,Sierra Leone,Pulau Pinang,0,0,0
1/02/2023,Sierra Leone,Sabah,0,0,0
1/02/2023,Sierra Leone,Selangor,17,9,8
1/02/2023,El Salvador,Johor,1,0,1
1/02/2023,El Salvador,Kedah,0,0,0
1/02/2023,El Salvador,Perak,0,0,0
1/02/2023,El Salvador,Perlis,0,0,0
1/02/2023,El Salvador,Pulau Pinang,2,1,1
1/02/2023,El Salvador,Sabah,0,0,0
1/02/2023,El Salvador,Selangor,14,8,6
1/02/2023,El Salvador,W.P. Labuan,0,0,0
1/02/2023,San Marino,Johor,0,0,0
1/02/2023,San Marino,Selangor,4,4,0
1/02/2023,Somalia,Johor,0,0,0
1/02/2023,Somalia,Kedah,0,0,0
1/02/2023,Somalia,Kelantan,0,0,0
1/02/2023,Somalia,Perlis,0,0,0
1/02/2023,Somalia,Sabah,1,0,1
1/02/2023,Somalia,Sarawak,0,0,0
1/02/2023,Somalia,Selangor,215,133,82
1/02/2023,Serbia,Johor,5,2,3
1/02/2023,Serbia,Kedah,0,0,0
1/02/2023,Serbia,Kelantan,0,0,0
1/02/2023,Serbia,Pahang,0,0,0
1/02/2023,Serbia,Perak,0,0,0
1/02/2023,Serbia,Perlis,1,0,1
1/02/2023,Serbia,Pulau Pinang,2,0,2
1/02/2023,Serbia,Sabah,1,1,0
1/02/2023,Serbia,Sarawak,1,0,1
1/02/2023,Serbia,Selangor,67,38,29
1/02/2023,South Sudan,Johor,0,0,0
1/02/2023,South Sudan,Kedah,0,0,0
1/02/2023,South Sudan,Sarawak,0,0,0
1/02/2023,South Sudan,Selangor,25,15,10
1/02/2023,South Sudan,W.P. Labuan,0,0,0
1/02/2023,Sao Tome and Principe,Selangor,2,1,1
1/02/2023,Suriname,Johor,1,0,1
1/02/2023,Suriname,Kedah,0,0,0
1/02/2023,Suriname,Kelantan,0,0,0
1/02/2023,Suriname,Perak,0,0,0
1/02/2023,Suriname,Perlis,0,0,0
1/02/2023,Suriname,Pulau Pinang,0,0,0
1/02/2023,Suriname,Sabah,0,0,0
1/02/2023,Suriname,Sarawak,0,0,0
1/02/2023,Suriname,Selangor,14,10,4
1/02/2023,Slovakia,Johor,44,27,17
1/02/2023,Slovakia,Kedah,131,61,70
1/02/2023,Slovakia,Kelantan,0,0,0
1/02/2023,Slovakia,Negeri Sembilan,0,0,0
1/02/2023,Slovakia,Pahang,0,0,0
1/02/2023,Slovakia,Perak,0,0,0
1/02/2023,Slovakia,Perlis,7,3,4
1/02/2023,Slovakia,Pulau Pinang,24,14,10
1/02/2023,Slovakia,Sabah,9,3,6
1/02/2023,Slovakia,Sarawak,4,2,2
1/02/2023,Slovakia,Selangor,411,229,182
1/02/2023,Slovakia,W.P. Labuan,3,3,0
1/02/2023,Slovenia,Johor,21,8,13
1/02/2023,Slovenia,Kedah,52,29,23
